@relation scoretable
@attribute actorScore numeric
@attribute directorScore numeric
@attribute typeScore numeric
@attribute summaryScore numeric
@attribute score numeric
@data
6.484999999999999,6.475000000000001,7.479999999999999,1.8250000000000004,7.9
6.635000000000001,6.235000000000001,6.665000000000001,1.8800000000000001,8.2
6.5600000000000005,6.235000000000001,7.135000000000001,1.7399999999999998,6.2
5.460000000000001,6.285000000000001,6.005000000000001,1.5850000000000002,5.0
6.530000000000001,6.235000000000001,6.775000000000001,1.78,6.8
7.5600000000000005,6.235000000000001,7.3,1.7850000000000001,7.0
6.605000000000001,6.235000000000001,6.965000000000001,1.905,7.6
6.3900000000000015,6.235000000000001,6.005000000000001,1.3699999999999999,5.1
6.4,6.235000000000001,6.6149999999999975,1.7900000000000003,7.7
6.235000000000001,6.235000000000001,5.610000000000001,1.3199999999999998,2.6
6.040000000000001,6.415000000000002,5.610000000000001,1.705,5.3
6.440000000000002,6.400000000000001,6.750000000000002,1.6600000000000001,7.1
6.235000000000001,6.235000000000001,7.44,1.795,6.4
6.385000000000001,6.235000000000001,7.1949999999999985,1.5550000000000002,6.5
6.4700000000000015,6.235000000000001,6.74,1.795,7.6
7.3850000000000025,6.235000000000001,7.58,2.0100000000000002,7.7
6.495000000000002,6.235000000000001,7.44,1.55,7.5
6.67,6.235000000000001,6.964999999999999,1.7550000000000001,7.6
6.235000000000001,6.445000000000002,7.44,2.0200000000000005,8.0
6.440000000000002,6.235000000000001,6.945,1.725,9.0
6.2700000000000005,6.460000000000001,6.470000000000001,1.8800000000000001,5.7
6.080000000000001,6.235000000000001,5.04,1.3800000000000001,4.9
6.445000000000002,6.235000000000001,7.365,2.02,8.7
6.960000000000001,6.235000000000001,6.005000000000001,1.28,6.0
6.1400000000000015,6.235000000000001,6.6149999999999975,1.65,6.5
6.425000000000002,6.235000000000001,6.6149999999999975,1.56,7.7
6.235000000000001,6.235000000000001,6.34,1.065,4.7
6.460000000000001,6.235000000000001,6.4350000000000005,1.7449999999999999,7.8
6.235000000000001,6.235000000000001,7.075000000000001,1.7149999999999999,8.0
6.235000000000001,6.235000000000001,6.005000000000001,1.86,6.6
6.250000000000001,6.235000000000001,5.87,1.585,5.0
6.760000000000001,6.465000000000002,6.255,1.9,7.0
6.905000000000001,6.5600000000000005,7.619999999999999,1.7650000000000001,8.7
6.495000000000002,6.3500000000000005,6.109999999999999,1.89,4.9
6.490000000000002,6.235000000000001,6.779999999999999,2.005,8.3
6.51,6.235000000000001,6.709999999999999,1.9,8.4
6.105,6.235000000000001,5.5600000000000005,1.7200000000000002,5.5
6.235000000000001,6.235000000000001,6.640000000000001,0.0,9.3
6.235000000000001,6.235000000000001,6.894999999999999,1.515,7.3
6.505000000000001,6.235000000000001,6.9,1.705,6.1
6.235000000000001,6.235000000000001,7.2299999999999995,1.57,4.9
7.020000000000001,6.545000000000002,6.110000000000001,1.905,7.0
7.480000000000001,6.480000000000001,6.545,2.045,8.6
6.235000000000001,6.235000000000001,7.365,1.625,7.7
6.105,6.235000000000001,7.43,1.595,6.4
6.215000000000002,6.235000000000001,6.405000000000001,1.4849999999999999,6.2
6.265000000000001,6.235000000000001,6.74,1.8800000000000001,6.4
6.3500000000000005,6.235000000000001,7.470000000000001,1.25,5.6
6.23,6.235000000000001,6.590000000000001,1.95,8.1
5.33,6.180000000000001,7.735000000000001,1.3199999999999998,5.1
6.445000000000002,6.235000000000001,6.574999999999998,1.685,7.5
6.235000000000001,6.235000000000001,6.715000000000001,1.8150000000000002,8.5
6.360000000000001,6.235000000000001,5.925,1.6799999999999997,6.2
6.205,6.235000000000001,6.759999999999998,1.705,3.8
6.570000000000002,6.440000000000002,6.76,1.6300000000000001,7.6
5.960000000000001,6.235000000000001,5.590000000000001,1.445,4.9
6.000000000000001,6.235000000000001,6.515000000000001,1.7,7.4
6.235000000000001,6.465000000000002,7.5,1.875,7.4
6.235000000000001,6.235000000000001,7.2299999999999995,1.42,3.3
5.6800000000000015,6.235000000000001,5.520000000000001,1.23,6.3
5.345000000000001,6.235000000000001,5.635000000000001,1.3,4.0
6.235000000000001,6.235000000000001,6.5550000000000015,1.86,6.5
6.250000000000002,6.235000000000001,6.119999999999999,1.45,5.5
6.235000000000001,6.125000000000001,6.460000000000001,0.71,0.0
6.270000000000001,6.235000000000001,6.654999999999999,1.8399999999999999,7.9
6.235000000000001,6.235000000000001,7.32,0.74,0.0
6.275,6.235000000000001,5.575000000000001,1.7650000000000001,3.5
6.03,6.235000000000001,6.649999999999999,1.605,6.0
6.235000000000001,6.235000000000001,7.4799999999999995,1.6350000000000002,5.4
5.140000000000001,6.220000000000001,6.734999999999998,1.385,4.3
6.235000000000001,6.235000000000001,7.140000000000001,0.0,9.5
6.415000000000002,6.235000000000001,4.9849999999999985,1.6800000000000002,4.8
6.235000000000001,6.235000000000001,7.37,1.3450000000000002,7.6
6.465000000000002,6.235000000000001,6.890000000000001,1.7550000000000001,8.3
5.675,6.235000000000001,7.705000000000001,1.83,5.2
6.400000000000001,6.450000000000001,6.619999999999999,1.8049999999999997,6.6
6.235000000000001,6.235000000000001,6.665000000000001,1.64,6.4
6.515000000000001,6.235000000000001,7.12,1.3599999999999999,6.0
5.745,6.235000000000001,6.619999999999999,1.565,5.3
6.235000000000001,6.235000000000001,6.594999999999999,1.7899999999999998,7.1
6.235000000000001,6.235000000000001,7.334999999999999,1.5699999999999998,8.3
6.345000000000001,6.235000000000001,6.205,1.4300000000000002,5.9
6.235000000000001,6.235000000000001,5.204999999999999,1.1649999999999998,3.5
6.275,6.235000000000001,7.44,1.6350000000000002,6.2
6.385000000000001,6.235000000000001,6.780000000000001,0.0,6.5
5.960000000000001,6.235000000000001,5.395,1.5550000000000002,5.1
6.340000000000001,6.235000000000001,5.73,1.6200000000000003,4.2
6.23,6.235000000000001,4.755000000000001,1.39,3.1
6.360000000000001,6.235000000000001,6.8549999999999995,0.0,7.6
6.235000000000001,6.235000000000001,7.44,1.6300000000000001,5.5
6.545000000000002,6.235000000000001,5.4,1.4949999999999999,7.0
6.385000000000001,6.235000000000001,6.505,1.7700000000000002,7.3
5.875000000000001,6.235000000000001,5.58,1.0699999999999998,3.4
6.415000000000001,6.4700000000000015,7.44,1.69,6.2
5.19,6.235000000000001,5.610000000000001,1.29,2.8
6.420000000000002,6.235000000000001,7.44,1.735,5.5
6.235000000000001,6.235000000000001,6.67,1.9899999999999998,8.7
6.055000000000001,6.235000000000001,5.464999999999999,1.4700000000000002,3.7
6.235000000000001,6.235000000000001,4.735,1.19,3.5
5.735000000000001,6.235000000000001,5.375,1.56,5.5
6.19,6.235000000000001,6.6149999999999975,1.125,4.4
6.035000000000001,6.235000000000001,5.43,1.385,4.4
6.490000000000002,6.235000000000001,7.05,1.83,6.9
6.6850000000000005,6.500000000000002,7.44,1.655,6.6
6.6350000000000025,6.235000000000001,7.005000000000001,1.7650000000000001,8.2
6.235000000000001,6.235000000000001,6.235000000000001,1.1300000000000001,3.4
6.235000000000001,6.235000000000001,6.235000000000001,1.8399999999999999,5.1
6.235000000000001,6.235000000000001,5.145,1.5050000000000001,4.9
6.340000000000001,6.255000000000001,5.610000000000001,1.6350000000000002,5.5
5.93,6.290000000000001,5.385,1.86,5.3
5.075000000000001,6.235000000000001,5.610000000000001,1.375,3.5
6.235000000000001,6.235000000000001,7.44,1.89,7.5
5.35,6.300000000000001,6.790000000000001,1.455,6.2
6.3900000000000015,6.235000000000001,7.44,1.5799999999999998,4.6
5.875000000000001,6.235000000000001,5.13,1.7099999999999997,5.2
6.305000000000001,6.235000000000001,7.0200000000000005,1.4149999999999998,6.0
6.109999999999999,6.545000000000002,6.975,1.4549999999999998,8.4
6.235000000000001,6.415000000000002,7.375,1.1199999999999999,6.6
6.235000000000001,6.235000000000001,6.980000000000001,1.425,3.2
6.135000000000001,6.235000000000001,7.605000000000001,1.7550000000000001,7.2
6.235000000000001,6.235000000000001,5.854999999999999,1.69,8.3
6.235000000000001,6.235000000000001,7.44,1.7149999999999999,3.3
6.480000000000001,6.235000000000001,6.570000000000002,1.7149999999999999,6.2
7.400000000000001,6.125000000000001,6.755000000000001,1.1199999999999999,0.0
6.600000000000001,6.235000000000001,6.244999999999999,0.7849999999999999,0.0
6.345000000000001,6.235000000000001,6.1,1.64,6.0
5.820000000000001,6.235000000000001,5.409999999999999,1.395,4.8
6.215000000000002,6.235000000000001,6.27,1.675,5.5
6.235000000000001,6.235000000000001,6.600000000000001,1.67,7.7
6.490000000000002,6.235000000000001,7.029999999999999,1.6800000000000002,7.3
6.0649999999999995,6.475000000000001,5.610000000000001,1.65,5.5
5.950000000000001,6.235000000000001,7.44,1.31,6.2
6.24,6.235000000000001,6.055000000000001,1.815,6.6
6.465000000000002,6.235000000000001,6.1,1.7150000000000003,5.7
6.410000000000001,6.235000000000001,6.8950000000000005,1.48,5.5
6.235000000000001,6.235000000000001,6.6149999999999975,1.86,8.1
6.255000000000001,6.235000000000001,5.610000000000001,1.2100000000000002,2.6
6.145000000000001,6.235000000000001,5.4,1.625,5.0
6.760000000000001,6.165000000000001,6.765000000000001,1.52,5.9
6.235000000000001,6.235000000000001,5.610000000000001,1.155,3.1
6.235000000000001,6.445000000000002,6.795,1.6600000000000001,6.2
6.425000000000002,6.235000000000001,5.985,1.9349999999999998,8.0
6.28,6.455000000000001,6.034999999999999,1.86,7.3
6.125000000000001,6.235000000000001,7.44,1.815,7.7
6.235000000000001,6.235000000000001,5.46,1.2799999999999998,3.8
6.125000000000001,6.235000000000001,5.470000000000001,1.425,3.6
6.235000000000001,6.235000000000001,5.3100000000000005,1.775,6.8
6.140000000000001,6.360000000000001,6.0,1.5849999999999997,5.1
6.235000000000001,6.235000000000001,7.005,1.78,7.8
6.3950000000000005,6.235000000000001,7.44,1.9400000000000002,7.4
6.050000000000001,6.235000000000001,6.6149999999999975,1.08,3.2
5.855,6.235000000000001,5.610000000000001,0.9950000000000001,3.7
6.235000000000001,6.235000000000001,6.595000000000001,1.8649999999999998,7.8
6.1850000000000005,6.235000000000001,6.755000000000001,1.605,4.1
6.3100000000000005,6.235000000000001,5.925,1.31,2.7
6.235000000000001,6.235000000000001,5.610000000000001,1.525,3.7
6.275,6.235000000000001,7.075,1.29,0.0
6.235000000000001,6.445000000000002,6.715000000000001,1.77,7.8
5.925000000000001,6.235000000000001,6.23,1.25,3.1
7.460000000000003,6.245000000000001,6.460000000000001,1.095,0.0
6.235000000000001,6.235000000000001,6.6149999999999975,1.5550000000000002,2.8
5.550000000000001,6.235000000000001,5.08,1.4200000000000002,3.4
6.135000000000001,6.385000000000001,6.74,1.485,4.5
6.510000000000001,6.235000000000001,6.695000000000002,1.9,8.2
6.235000000000001,6.235000000000001,7.2700000000000005,1.205,3.7
6.215000000000002,6.235000000000001,5.610000000000001,1.29,4.1
5.960000000000001,6.235000000000001,4.73,1.035,3.6
5.870000000000001,6.235000000000001,6.334999999999999,1.0699999999999998,4.8
6.3900000000000015,6.235000000000001,6.3199999999999985,1.46,5.1
6.4300000000000015,6.3900000000000015,7.535000000000001,1.8599999999999999,7.3
5.67,6.235000000000001,5.475,1.48,3.5
6.315000000000001,6.235000000000001,5.12,1.1300000000000001,3.2
6.460000000000001,6.235000000000001,6.959999999999999,1.375,0.0
6.235000000000001,6.235000000000001,5.610000000000001,1.355,3.6
6.19,6.235000000000001,6.1,1.535,5.7
6.175000000000001,6.235000000000001,6.220000000000001,1.235,3.3
6.2650000000000015,6.235000000000001,7.525000000000001,1.86,7.5
6.235000000000001,6.235000000000001,6.5,1.4200000000000002,4.5
5.920000000000001,6.235000000000001,5.505,1.2349999999999999,2.9
6.235000000000001,6.235000000000001,6.055,1.4,3.8
6.235000000000001,6.235000000000001,4.710000000000001,1.7149999999999999,4.0
6.235000000000001,6.235000000000001,5.955,1.7,5.8
5.970000000000001,6.425000000000002,5.959999999999999,1.425,4.6
6.325000000000001,6.235000000000001,6.575,1.8849999999999998,7.7
6.585000000000001,6.415000000000002,6.9,1.735,6.8
6.275,6.235000000000001,6.945,1.75,5.9
6.135000000000001,6.235000000000001,7.44,1.7600000000000002,7.9
6.535000000000001,6.235000000000001,7.44,1.8649999999999998,9.2
6.600000000000001,6.500000000000002,6.765000000000001,1.795,7.3
6.380000000000001,6.235000000000001,5.710000000000001,1.81,6.2
6.455000000000001,6.235000000000001,5.97,1.705,5.5
6.964999999999999,6.235000000000001,7.1,1.895,6.3
6.510000000000001,6.235000000000001,6.345000000000001,1.7299999999999998,7.6
6.395000000000001,6.235000000000001,7.585000000000001,1.7149999999999999,6.3
6.415000000000001,6.395000000000001,5.904999999999999,1.895,7.3
6.850000000000001,6.465000000000002,7.250000000000002,1.765,7.3
6.485000000000001,6.235000000000001,6.005000000000001,1.81,7.6
7.089999999999999,6.395000000000001,7.524999999999999,1.895,7.0
6.8100000000000005,6.235000000000001,6.825,2.0100000000000002,8.3
6.404999999999999,6.450000000000001,7.565,1.97,8.0
6.260000000000001,6.490000000000002,7.675000000000002,1.9600000000000002,8.5
6.255000000000001,6.235000000000001,7.220000000000001,1.92,7.6
6.235000000000001,6.235000000000001,7.44,1.7600000000000002,7.6
6.160000000000001,6.405000000000001,7.135000000000001,1.7650000000000001,6.8
6.235000000000001,6.235000000000001,6.420000000000002,1.77,7.5
6.465000000000002,6.500000000000002,6.49,1.9,8.3
6.6850000000000005,6.445000000000002,5.860000000000001,1.685,5.4
7.320000000000002,6.235000000000001,6.299999999999999,1.8649999999999998,6.3
